id_exemplar,codigo_barras,colecao,biblioteca,status_material,localizacao,registro_sistema,circulavel,grupo_cdd
1013033,2012032968,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.738.5.057.4 S846t 2.ed. v1,21064,True,primario_004
899613,2010062782,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.738.5.057.4 S846t v.1,21064,True,primario_004
1013039,2012032979,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.738.5.057.4 S846t v.3,21064,True,primario_004
1013037,2012032977,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.738.5.057.4 S846t v.3,21064,True,primario_004
1013009,2012032974,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.738.5.057.4 S846t v.2,21064,True,primario_004
1013008,2012032973,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.738.5.057.4 S846t v.2,21064,True,primario_004
1013007,2012032972,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.738.5.057.4 S846t v.2,21064,True,primario_004
1013034,2012032969,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.738.5.057.4 S846t 2.ed. v1,21064,True,primario_004
1013040,2012032980,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.738.5.057.4 S846t v.3,21064,True,primario_004
1013038,2012032978,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.738.5.057.4 S846t v.3,21064,True,primario_004
1013032,2012032967,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.738.5.057.4 S846t 2.ed. v1,21064,True,primario_004
57266,L157705,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.738.5.057.4 S846t v.2,21064,True,primario_004
57267,L157706,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.738.5.057.4 S846t v.3,21064,True,primario_004
57265,L157704,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.738.5.057.4 S846t v.1,21064,True,primario_004
1094123,2013089481,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.43 D457,21167,True,primario_004
1308223,2018026023,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.43 D457,21167,True,primario_004
1094126,2013089484,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.43 D457,21167,True,primario_004
1094124,2013089482,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.43 D457,21167,True,primario_004
1308222,2018026022,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.43 D457,21167,True,primario_004
1094121,2013089479,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.43 D457,21167,True,primario_004
1308219,2018026019,Acervo Circulante,Biblioteca Central Zila Mamede,ESPECIAL,004.43 D457,21167,True,primario_004
1094125,2013089483,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.43 D457,21167,True,primario_004
1094122,2013089480,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.43 D457,21167,True,primario_004
1308221,2018026021,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.43 D457,21167,True,primario_004
1094127,2013089485,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.43 D457,21167,True,primario_004
57678,L0532CD,Multimeios,Biblioteca Central Zila Mamede,REGULAR,004.43 D457 CDR,21167,False,primario_004
1308224,2018026024,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.43 D457,21167,True,primario_004
57677,L157413,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.43 D457,21167,True,primario_004
1308220,2018026020,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.43 D457,21167,True,primario_004
1094120,2013089478,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.43 D457,21167,True,primario_004
58191,L157408,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.41 O67c 2.ed.,21277,True,primario_004
1308336,2018029244,Acervo Circulante,Biblioteca Central Zila Mamede,ESPECIAL,004.41 O67c 2.ed.,21277,True,primario_004
1311801,2018030608,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.41 O67c 2.ed.,21277,True,primario_004
58192,L0183CD,Multimeios,Biblioteca Central Zila Mamede,REGULAR,004.41 O67c 2.ed. CDR,21277,False,primario_004
1312725,2018031149,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.41 O67c 2.ed.,21277,True,primario_004
1311802,2018030609,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.41 O67c 2.ed.,21277,True,primario_004
61038,L145863,Eventos,Biblioteca Central Zila Mamede,ESPECIAL,004.2 I61s EVEN,22006,False,primario_004
62594,L160812,Acervo Circulante,Biblioteca Central Zila Mamede,ESPECIAL,004.451.9 V917p,22389,True,primario_004
62598,L0213CD,Multimeios,Biblioteca Central Zila Mamede,REGULAR,004.451.9 V917p CDR,22389,False,primario_004
62595,L160813,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.451.9 V917p,22389,True,primario_004
785419,2000011900,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.451.9 V917p,22389,True,primario_004
785418,2000011899,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,ESPECIAL,004.451.9 V917p,22389,True,primario_004
62596,L160814,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.451.9 V917p,22389,True,primario_004
62597,L0212CD,Multimeios,Biblioteca Central Zila Mamede,ESPECIAL,004.451.9 V917p CDR,22389,False,primario_004
62599,L0214CD,Multimeios,Biblioteca Central Zila Mamede,REGULAR,004.451.9 V917p CDR,22389,False,primario_004
1240975,2016032723,Acervo Circulante,Biblioteca Setorial Prof. Ronaldo Xavier de Arruda - CCET,ESPECIAL,004.421 C811i,22467,True,primario_004
62851,L160928,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.421 C811i,22467,True,primario_004
64645,L157441,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.451 C552d,22946,True,primario_004
66419,L160881,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.43 N971 2.ed.,23441,True,primario_004
66420,L160767,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.43 N971 2.ed.,23441,True,primario_004
66434,L157841,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.43 S741i,23451,True,primario_004
67084,L161576,Acervo Circulante,Biblioteca Central Zila Mamede,ESPECIAL,004.451 L528i,23646,True,primario_004
970530,2011070747,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.42 L886c,23724,True,primario_004
970532,2011070749,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.42 L886c,23724,True,primario_004
970528,2011070745,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.42 L886c,23724,True,primario_004
970533,2011070750,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.42 L886c,23724,True,primario_004
970526,2011070743,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.42 L886c,23724,True,primario_004
970527,2011070744,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.42 L886c,23724,True,primario_004
970531,2011070748,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.42 L886c,23724,True,primario_004
970529,2011070746,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.42 L886c,23724,True,primario_004
1063235,2013063742,Acervo Circulante,Biblioteca Setorial do Núcleo de Ensino Superior do Agreste - NESA - Nova Cruz,ESPECIAL,004.422.63 W799a,23936,True,primario_004
1040852,2006016221,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.422.63 W799a,23936,True,primario_004
67926,L122445,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.422.63 W799a,23936,True,primario_004
67928,L126826,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.422.63 W799a,23936,True,primario_004
67924,L122443,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.422.63 W799a,23936,True,primario_004
67919,L118484,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.422.63 W799a,23936,True,primario_004
1116087,2014019424,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.2 T164o 3.ed.,24175,True,primario_004
1320806,2019011629,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004 T164o 3.ed.,24175,True,primario_004
785222,2000010062,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,ESPECIAL,004.2 T164o 3.ed.,24175,True,primario_004
68949,L0263CD,Multimeios,Biblioteca Central Zila Mamede,REGULAR,004.932 S913d CDR,24286,False,primario_004
68951,L0261CD,Multimeios,Biblioteca Central Zila Mamede,REGULAR,004.932 S913d CDR,24286,False,primario_004
68947,L161743,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.932 S913d,24286,True,primario_004
68948,L161744,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.932 S913d,24286,True,primario_004
68946,L161742,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.932 S913d,24286,True,primario_004
68950,L0262CD,Multimeios,Biblioteca Central Zila Mamede,REGULAR,004.932 S913d CDR,24286,False,primario_004
69233,L157500,Acervo Circulante,Biblioteca Central Zila Mamede,ESPECIAL,004.6 P957,24374,True,primario_004
69294,L161511,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.422.63 E33f v.2,24405,True,primario_004
1139661,2014046745,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.422.63 E33f v.2,24405,True,primario_004
1139660,2014046744,Acervo Circulante,Biblioteca Central Zila Mamede,ESPECIAL,004.422.63 E33f v.2,24405,True,primario_004
69549,L161670,Acervo Circulante,Biblioteca Central Zila Mamede,ESPECIAL,004.738.5 S914n,24503,True,primario_004
69551,L161672,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.738.5 S914n,24503,True,primario_004
69550,L161671,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.738.5 S914n,24503,True,primario_004
69554,L161699,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.451.9 G721n,24504,True,primario_004
69552,L161697,Acervo Circulante,Biblioteca Central Zila Mamede,ESPECIAL,004.451.9 G721n,24504,True,primario_004
69553,L161698,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.451.9 G721n,24504,True,primario_004
69642,L161695,Acervo de Desbaste,Biblioteca Central Zila Mamede,REGULAR,004.33 I57g,24531,True,primario_004
69641,L161694,Acervo de Desbaste,Biblioteca Central Zila Mamede,REGULAR,004.33 I57g,24531,True,primario_004
69644,2008033458,Acervo Circulante,Biblioteca Setorial do Centro Ciências Sociais Aplicadas - CCSA,ESPECIAL,004.33 I57g,24531,True,primario_004
69643,L161696,Acervo de Desbaste,Biblioteca Central Zila Mamede,REGULAR,004.33 I57g,24531,True,primario_004
70031,L162290,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.738.5.057.4 F311t 2.ed.,24700,True,primario_004
1306252,2018023498,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.8 G566t,24710,True,primario_004
1306253,2018023499,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.8 G566t,24710,True,primario_004
786126,2000010800,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.43 C652p 4.ed.,24836,True,primario_004
785447,2000010799,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,ESPECIAL,004.43 C652p 4.ed.,24836,True,primario_004
786127,2000010801,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.43 C652p 4.ed.,24836,True,primario_004
70511,L162284,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.43 S334j,24883,True,primario_004
1271642,2001016124,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.7 T164r,24919,True,primario_004
785423,2000011840,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.7 T164r,24919,True,primario_004
1271638,2001020956,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.7 T164r,24919,True,primario_004
70678,2007003925,Acervo de Desbaste,Biblioteca Central Zila Mamede,REGULAR,004.7 T164r,24919,True,primario_004
70669,L164909,Acervo de Desbaste,Biblioteca Central Zila Mamede,REGULAR,004.7 T164r,24919,True,primario_004
1271634,2001017804,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.7 T164r,24919,True,primario_004
70673,L169666,Acervo de Desbaste,Biblioteca Central Zila Mamede,REGULAR,004.7 T164r,24919,True,primario_004
1271632,2001017800,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.7 T164r,24919,True,primario_004
1271636,2001020954,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.7 T164r,24919,True,primario_004
1271643,2001016125,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.7 T164r,24919,True,primario_004
1271641,2001016123,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.7 T164r,24919,True,primario_004
1271633,2001017802,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.7 T164r,24919,True,primario_004
1271637,2001020955,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.7 T164r,24919,True,primario_004
785413,2000011841,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.7 T164r,24919,True,primario_004
1271639,2001016121,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.7 T164r,24919,True,primario_004
1271640,2001016122,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.7 T164r,24919,True,primario_004
910673,2000011839,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,ESPECIAL,004.7 T164r 4.ed.,24919,True,primario_004
70939,L162213,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.438 R578t 3.ed.,25048,True,primario_004
70940,L161655,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.414.2 Y81a,25049,True,primario_004
71261,L160734,Acervo Circulante,Biblioteca Central Zila Mamede,ESPECIAL,004.827 U54,25191,True,primario_004
71908,L0279CD,Multimeios,Biblioteca Central Zila Mamede,REGULAR,004.451 T145s CD,25424,False,primario_004
71909,L0280CD,Multimeios,Biblioteca Central Zila Mamede,REGULAR,004.451 T145s CD,25424,False,primario_004
71906,L165473,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.451 T145s 2.ed.,25424,True,primario_004
72438,L162286,Acervo Circulante,Biblioteca Central Zila Mamede,ESPECIAL,004.415.5 C738,25530,True,primario_004
72437,L163237,Acervo Circulante,Biblioteca Central Zila Mamede,ESPECIAL,004.415.5 C738,25530,True,primario_004
72626,L169767,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.41 P935e,25570,True,primario_004
72632,L175006,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.41 P935e,25570,True,primario_004
72622,L165463,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.41 P935e,25570,True,primario_004
72634,L182570,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.41 P935e,25570,True,primario_004
72621,L165462,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.41 P935e,25570,True,primario_004
72630,L175004,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.41 P935e,25570,True,primario_004
72628,L169769,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.41 P935e,25570,True,primario_004
72620,L165461,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.41 P935e,25570,True,primario_004
72619,L165460,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.41 P935e,25570,True,primario_004
72623,L165464,Acervo Circulante,Biblioteca Central Zila Mamede,ESPECIAL,004.41 P935e,25570,True,primario_004
72629,L175003,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.41 P935e,25570,True,primario_004
72631,L175005,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.41 P935e,25570,True,primario_004
72624,L169765,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.41 P935e,25570,True,primario_004
72633,L175007,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.41 P935e,25570,True,primario_004
72625,L169766,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.41 P935e,25570,True,primario_004
72627,L169768,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.41 P935e,25570,True,primario_004
72893,L165305,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.7 S676r 2.ed.,25581,True,primario_004
72674,L139898,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.7 S676r 2.ed.,25581,True,primario_004
72898,2009039634,Acervo Circulante,Biblioteca Central Zila Mamede,ESPECIAL,004.7 S676r 2.ed.,25581,True,primario_004
1301963,2018025254,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.7 S676r 2.ed.,25581,True,primario_004
916907,2011019081,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.7 S676r 2.ed.,25581,True,primario_004
916911,2011019085,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.7 S676r 2.ed.,25581,True,primario_004
916904,2011019078,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.7 S676r 2.ed.,25581,True,primario_004
916908,2011019082,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.7 S676r 2.ed.,25581,True,primario_004
916909,2011019083,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.7 S676r 2.ed.,25581,True,primario_004
916910,2011019084,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.7 S676r 2.ed.,25581,True,primario_004
1256123,2017013425,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.7 S676r 2.ed.,25581,True,primario_004
916906,2011019080,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.7 S676r 2.ed.,25581,True,primario_004
916905,2011019079,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.7 S676r 2.ed.,25581,True,primario_004
72756,L199873,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.422.63 S998e 2.ed.,25600,True,primario_004
